Elapsed;User Path;Parent;Element;Elements/s;Average duration;Minimum duration;Maximum duration;Average TTFB;Minimum TTFB;Maximum TTFB;Errors;Errors/s;Median duration;UserLoad
110;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";8.0;0.039;0.028;0.058;0.039;0.028;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";11.0;0.042;0.026;0.074;0.042;0.025;0.074;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/images.png";9.0;0.036;0.025;0.057;0.036;0.025;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";9.0;0.033;0.025;0.046;0.033;0.025;0.046;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";10.0;0.039;0.026;0.058;0.038;0.025;0.057;0.0;0.0;0.0;140.0
115;-;-;"<all requests>";741.0;0.058;0.025;1.027;0.053;0.025;1.025;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/global.js";9.0;0.035;0.027;0.057;0.034;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";9.0;0.071;0.054;0.113;0.035;0.026;0.056;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";9.0;0.034;0.026;0.049;0.034;0.026;0.049;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";9.0;0.034;0.028;0.046;0.034;0.027;0.046;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";9.0;0.034;0.026;0.046;0.034;0.026;0.046;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";12.0;0.04;0.026;0.068;0.04;0.026;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/tooltip-arrow.png";9.0;0.035;0.027;0.057;0.035;0.026;0.056;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";9.0;0.034;0.027;0.047;0.033;0.027;0.047;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";9.0;0.109;0.084;0.195;0.109;0.084;0.195;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";9.0;0.055;0.04;0.104;0.038;0.027;0.071;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";10.0;0.039;0.027;0.057;0.039;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";7.0;0.202;0.152;0.321;0.201;0.151;0.32;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";10.0;0.044;0.027;0.068;0.043;0.027;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";12.0;0.041;0.026;0.073;0.041;0.026;0.073;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";9.0;0.186;0.097;0.282;0.036;0.027;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/reports";9.0;0.11;0.073;0.204;0.093;0.061;0.181;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";9.0;0.036;0.026;0.054;0.035;0.026;0.054;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/newspapers.png";9.0;0.036;0.026;0.058;0.036;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/scheduler";7.0;0.087;0.069;0.108;0.086;0.068;0.107;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";12.0;0.038;0.026;0.057;0.038;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";9.0;0.034;0.026;0.048;0.034;0.026;0.048;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";9.0;0.033;0.026;0.046;0.032;0.026;0.046;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icon_sprite-2.png";9.0;0.037;0.027;0.068;0.037;0.027;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";9.0;0.036;0.028;0.061;0.036;0.027;0.061;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/scheduler";9.0;0.09;0.07;0.149;0.09;0.07;0.149;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mobile-phone.png";9.0;0.037;0.026;0.068;0.037;0.026;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/bg_filter-accordion-title.png";9.0;0.034;0.026;0.052;0.034;0.026;0.051;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/media/img/icon_sprite.png";9.0;0.036;0.027;0.057;0.036;0.027;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_454545_256x240.png";9.0;0.036;0.026;0.057;0.036;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_888888_256x240.png";9.0;0.035;0.026;0.058;0.035;0.025;0.056;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";9.0;0.038;0.027;0.066;0.038;0.027;0.066;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";9.0;0.041;0.026;0.068;0.04;0.025;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";11.0;0.043;0.026;0.068;0.043;0.026;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";9.0;0.037;0.027;0.059;0.036;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";10.0;0.174;0.11;0.428;0.156;0.098;0.405;0.0;0.0;0.0;140.0
115;"MyiPhoneUser_Create_report";"/api";"/api";6.0;0.953;0.871;1.027;0.952;0.87;1.025;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";9.0;0.036;0.026;0.06;0.036;0.026;0.06;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/tick-button.png";9.0;0.036;0.025;0.057;0.036;0.025;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";12.0;0.094;0.071;0.16;0.093;0.07;0.159;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";12.0;0.042;0.026;0.079;0.042;0.025;0.079;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/media/uploads/default_map_all_1437742499_t.png";9.0;0.035;0.026;0.057;0.035;0.026;0.056;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";6.0;0.06;0.026;0.143;0.06;0.026;0.143;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/cross-button.png";9.0;0.034;0.026;0.051;0.034;0.026;0.05;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";9.0;0.038;0.027;0.066;0.038;0.027;0.066;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";9.0;0.073;0.05;0.138;0.038;0.026;0.072;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";10.0;0.057;0.038;0.101;0.038;0.026;0.067;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";9.0;0.037;0.027;0.074;0.037;0.027;0.074;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";10.0;0.038;0.026;0.057;0.038;0.025;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";11.0;0.042;0.026;0.069;0.041;0.026;0.069;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/twitter.png";9.0;0.035;0.027;0.05;0.035;0.026;0.05;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/application-form.png";9.0;0.037;0.026;0.069;0.036;0.026;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/films.png";9.0;0.035;0.026;0.049;0.035;0.026;0.049;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";11.0;0.042;0.026;0.068;0.042;0.026;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mail.png";9.0;0.037;0.026;0.067;0.037;0.026;0.067;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";9.0;0.033;0.026;0.047;0.033;0.026;0.046;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";11.0;0.043;0.027;0.068;0.043;0.027;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports";"/media/img/report-thumb-default.jpg";9.0;0.036;0.027;0.067;0.036;0.027;0.067;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";9.0;0.1;0.071;0.165;0.099;0.07;0.164;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";9.0;0.053;0.038;0.09;0.036;0.026;0.062;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/css/global.css";9.0;0.037;0.027;0.071;0.037;0.027;0.071;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/js/jquery.js";9.0;0.079;0.054;0.14;0.034;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";9.0;0.043;0.028;0.067;0.042;0.028;0.067;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/";9.0;0.062;0.045;0.114;0.061;0.044;0.113;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";12.0;0.051;0.026;0.196;0.051;0.026;0.196;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";11.0;0.044;0.026;0.068;0.043;0.026;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";12.0;0.042;0.026;0.068;0.042;0.026;0.068;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";12.0;0.04;0.026;0.07;0.039;0.025;0.069;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/reports/submit";"/reports/thanks";7.0;0.11;0.081;0.169;0.109;0.081;0.169;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";9.0;0.039;0.026;0.057;0.039;0.026;0.057;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";9.0;0.033;0.027;0.047;0.033;0.026;0.047;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";9.0;0.034;0.025;0.046;0.034;0.025;0.046;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/media/uploads/banner_1437742016.png";9.0;0.039;0.027;0.069;0.039;0.027;0.069;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/";"/themes/default/css/slider.css";9.0;0.036;0.026;0.057;0.035;0.025;0.056;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_glass_75_e6e6e6_1x400.png";9.0;0.033;0.028;0.047;0.033;0.028;0.047;0.0;0.0;0.0;140.0
115;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";9.0;0.033;0.026;0.047;0.033;0.025;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";9.0;0.038;0.026;0.064;0.038;0.026;0.064;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/images.png";7.0;0.04;0.027;0.073;0.039;0.027;0.072;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";7.0;0.04;0.027;0.068;0.039;0.027;0.067;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";8.0;0.034;0.026;0.046;0.034;0.025;0.046;0.0;0.0;0.0;140.0
120;-;-;"<all requests>";590.0;0.051;0.025;0.336;0.047;0.025;0.234;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/global.js";7.0;0.036;0.025;0.057;0.036;0.025;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";7.0;0.076;0.051;0.134;0.038;0.026;0.067;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";7.0;0.039;0.028;0.049;0.038;0.027;0.049;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";7.0;0.039;0.028;0.057;0.039;0.027;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";7.0;0.038;0.027;0.058;0.038;0.027;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";9.0;0.035;0.026;0.047;0.035;0.026;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/tooltip-arrow.png";7.0;0.038;0.028;0.056;0.038;0.028;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";7.0;0.038;0.027;0.057;0.038;0.027;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";7.0;0.104;0.075;0.132;0.104;0.075;0.132;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";7.0;0.059;0.043;0.102;0.04;0.029;0.068;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";8.0;0.034;0.027;0.048;0.034;0.027;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";7.0;0.165;0.141;0.197;0.165;0.141;0.196;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";9.0;0.038;0.026;0.047;0.038;0.026;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";7.0;0.036;0.026;0.046;0.036;0.026;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";7.0;0.185;0.096;0.336;0.038;0.025;0.069;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/reports";7.0;0.089;0.078;0.104;0.072;0.065;0.081;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";7.0;0.037;0.026;0.056;0.037;0.026;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/newspapers.png";7.0;0.036;0.026;0.048;0.036;0.026;0.048;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/scheduler";7.0;0.085;0.068;0.11;0.084;0.067;0.11;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";7.0;0.036;0.027;0.047;0.035;0.026;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";7.0;0.035;0.026;0.046;0.035;0.026;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";7.0;0.039;0.027;0.056;0.038;0.027;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icon_sprite-2.png";7.0;0.037;0.028;0.053;0.037;0.027;0.053;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";7.0;0.039;0.029;0.057;0.039;0.028;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/scheduler";7.0;0.088;0.07;0.116;0.088;0.07;0.116;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mobile-phone.png";7.0;0.038;0.028;0.059;0.038;0.028;0.059;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/bg_filter-accordion-title.png";7.0;0.037;0.028;0.053;0.037;0.028;0.052;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/media/img/icon_sprite.png";7.0;0.051;0.026;0.134;0.051;0.026;0.134;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_454545_256x240.png";7.0;0.037;0.028;0.057;0.037;0.028;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_888888_256x240.png";7.0;0.039;0.027;0.067;0.039;0.027;0.067;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";7.0;0.04;0.03;0.058;0.039;0.03;0.058;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";9.0;0.036;0.027;0.046;0.036;0.026;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";9.0;0.036;0.027;0.047;0.036;0.027;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";7.0;0.036;0.025;0.057;0.036;0.025;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";8.0;0.122;0.107;0.148;0.106;0.094;0.125;0.0;0.0;0.0;140.0
120;"MyiPhoneUser_Create_report";"/api";"/api";10.0;0.195;0.155;0.235;0.195;0.154;0.234;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";7.0;0.037;0.028;0.057;0.037;0.027;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/tick-button.png";7.0;0.036;0.026;0.046;0.035;0.025;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";7.0;0.093;0.075;0.145;0.092;0.074;0.144;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";8.0;0.036;0.026;0.047;0.036;0.026;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/media/uploads/default_map_all_1437742499_t.png";7.0;0.04;0.028;0.067;0.04;0.027;0.067;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";11.0;0.034;0.026;0.046;0.034;0.025;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/cross-button.png";7.0;0.037;0.027;0.059;0.037;0.027;0.059;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";7.0;0.04;0.029;0.068;0.04;0.028;0.067;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";7.0;0.075;0.056;0.112;0.039;0.029;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";8.0;0.05;0.038;0.069;0.034;0.025;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";7.0;0.038;0.026;0.063;0.037;0.025;0.063;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";8.0;0.034;0.026;0.047;0.034;0.026;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";9.0;0.036;0.026;0.047;0.036;0.025;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/twitter.png";7.0;0.037;0.027;0.057;0.037;0.027;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/application-form.png";7.0;0.035;0.025;0.049;0.035;0.025;0.049;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/films.png";7.0;0.039;0.025;0.067;0.039;0.025;0.067;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";9.0;0.035;0.028;0.047;0.035;0.027;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mail.png";7.0;0.037;0.025;0.057;0.036;0.025;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";7.0;0.037;0.027;0.047;0.036;0.027;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";9.0;0.036;0.027;0.047;0.036;0.027;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports";"/media/img/report-thumb-default.jpg";7.0;0.039;0.027;0.059;0.039;0.027;0.059;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";7.0;0.092;0.075;0.137;0.091;0.073;0.137;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";7.0;0.054;0.037;0.085;0.036;0.025;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/css/global.css";7.0;0.038;0.029;0.047;0.037;0.029;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/js/jquery.js";7.0;0.081;0.054;0.141;0.037;0.026;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";9.0;0.035;0.027;0.047;0.035;0.026;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/";7.0;0.062;0.048;0.086;0.061;0.047;0.085;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";9.0;0.035;0.027;0.047;0.035;0.026;0.047;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";9.0;0.036;0.026;0.046;0.036;0.026;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";7.0;0.035;0.025;0.046;0.035;0.025;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";7.0;0.036;0.026;0.047;0.035;0.026;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/reports/submit";"/reports/thanks";7.0;0.104;0.084;0.135;0.103;0.083;0.135;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";9.0;0.035;0.026;0.047;0.035;0.026;0.046;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";7.0;0.04;0.027;0.068;0.039;0.027;0.068;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";7.0;0.037;0.027;0.054;0.037;0.027;0.054;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/media/uploads/banner_1437742016.png";7.0;0.037;0.028;0.057;0.037;0.027;0.056;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/";"/themes/default/css/slider.css";7.0;0.037;0.026;0.057;0.037;0.026;0.057;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_glass_75_e6e6e6_1x400.png";7.0;0.04;0.028;0.067;0.04;0.027;0.067;0.0;0.0;0.0;140.0
120;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";7.0;0.041;0.027;0.068;0.041;0.027;0.068;0.0;0.0;0.0;140.0
