"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600874407","100","GET","booking_page",2.70,0.00,12,13,17,17,21,23,23,23,23,23,23,23,50,0,12,15,8,47,34789
"1600874407","100","POST","client_login",1.30,0.00,210,210,210,210,210,210,210,210,210,210,210,210,54,0,780,979,178,2938,386
"1600874407","100","GET","contacts",2.90,0.00,32,43,48,48,56,96,96,96,96,96,96,96,50,0,96,799,14,2702,38
"1600874407","100","POST","create_new_user",0.70,0.00,600,600,600,600,600,600,600,600,600,600,600,600,54,0,2600,2947,209,6030,297
"1600874407","100","GET","foodservice",2.80,0.00,170,220,260,260,310,320,320,320,320,320,320,320,50,0,240,1189,87,6502,1090
"1600874407","100","GET","home",6.10,0.00,16,23,31,34,43,46,47,48,49,49,49,49,265,0,16,18,6,48,17368
"1600874407","100","POST","order_page",4.00,0.00,2000,2100,2100,2100,2100,2200,2200,2200,2200,2200,2200,2200,42,0,2000,1937,45,2248,63
"1600874407","100","POST","reserve",4.80,1.70,5900,6500,6500,6500,6600,6700,9200,11000,11000,11000,11000,11000,53,17,5900,4642,39,11442,100
"1600874407","100","POST","search_ticket",17.90,0.00,2400,3600,4500,5400,6400,7000,11000,12000,12000,12000,12000,12000,399,0,1400,2442,28,12398,455
"1600874407","100","POST","set_new_contact",5.00,0.00,36,48,51,66,110,130,130,130,130,130,130,130,50,0,130,461,18,1211,290
"1600874407","100","","Aggregated",51.10,1.70,920,2100,3000,3800,6300,6600,8800,11000,12000,12000,12000,12000,1179,17,420,1481,6,12398,5653
"1600874409","100","POST","admin_login",0.40,0.00,3000,3500,3600,3700,3800,4100,4200,4200,4200,4200,4200,4200,91,0,2300,2074,124,4176,341
"1600874409","100","GET","assurances",1.70,0.00,22,22,42,42,42,42,42,42,42,42,42,42,50,0,26,183,12,1916,108
"1600874409","100","GET","booking_page",1.70,0.00,12,12,12,12,12,12,12,12,12,12,12,12,50,0,12,15,8,47,34789
"1600874409","100","POST","client_login",0.10,0.00,210,210,210,210,210,210,210,210,210,210,210,210,54,0,780,979,178,2938,386
"1600874409","100","GET","contacts",2.00,0.00,29,29,44,44,44,44,44,44,44,44,44,44,50,0,96,799,14,2702,38
"1600874409","100","POST","create_new_user",0.10,0.00,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,55,0,2800,2944,209,6030,297
"1600874409","100","GET","foodservice",2.00,0.00,140,140,170,170,170,170,170,170,170,170,170,170,50,0,240,1189,87,6502,1090
"1600874409","100","GET","home",10.90,0.00,15,21,29,34,40,46,47,48,49,49,49,49,282,0,15,18,6,48,17368
"1600874409","100","POST","order_page",4.00,0.00,2000,2000,2100,2100,2100,2200,2200,2200,2200,2200,2200,2200,50,0,2000,1633,21,2248,63
"1600874409","100","POST","reserve",4.80,1.70,6300,6500,6600,6600,9000,11000,12000,12000,12000,12000,12000,12000,62,17,6300,5128,39,12382,91
"1600874409","100","POST","search_ticket",17.90,0.00,2400,3300,4200,4800,6200,7000,11000,11000,12000,12000,12000,12000,424,0,1500,2484,28,12398,458
"1600874409","100","POST","set_new_contact",2.00,0.00,37,37,48,48,48,48,48,48,48,48,48,48,50,0,130,461,18,1211,290
"1600874409","100","","Aggregated",47.60,1.70,1500,2400,3400,3900,6400,6600,9200,11000,12000,12000,12000,12000,1268,17,500,1572,6,12398,5508
"1600874411","0","POST","admin_login",1.70,0.00,2700,3500,3700,3800,4100,4300,4400,4400,4400,4400,4400,4400,102,0,2100,2085,124,4446,341
"1600874411","0","GET","assurances",1.10,0.00,22,22,42,42,42,42,42,42,42,42,42,42,50,0,26,183,12,1916,108
"1600874411","0","GET","booking_page",1.10,0.00,12,12,12,12,12,12,12,12,12,12,12,12,50,0,12,15,8,47,34789
