ID,Users,Memory,CPU,CartReplicas,Metric,createOrder,basket,getCatalogue,getItem,getCart,login,getOrders,catalogue,home,tags,getCustomer,viewOrdersPage,cataloguePage,getRelated,addToCart,catalogueSize,getAddress,getCard,showDetails
46,250,0.5,0.5,1,SD (sec),0.204,0.006,0.494,0.494,0.462,0.622,0.208,0.007,0.007,0.494,0.402,0.007,0.494,0.494,0.011,0.495,0.4,0.395,0.007
46,250,0.5,0.5,1,Mix % (take failure into account),0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129
47,50,1,0.5,1,Avg (sec),0.152,0.094,0.143,0.143,0.15,0.24,0.15,0.087,0.088,0.136,0.142,0.087,0.143,0.144,0.037,0.143,0.141,0.141,0.088
47,50,1,0.5,1,SD (sec),0.119,0.077,0.115,0.114,0.117,0.188,0.118,0.072,0.071,0.109,0.113,0.071,0.115,0.115,0.03,0.115,0.112,0.112,0.072
47,50,1,0.5,1,Mix % (take failure into account),0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132
48,200,1,0.5,4,Avg (sec),0.211,0.113,0.538,0.545,0.439,0.727,0.21,0.107,0.107,0.551,0.333,0.107,0.543,0.54,0.044,0.536,0.339,0.336,0.108
48,200,1,0.5,4,SD (sec),0.241,0.093,0.496,0.497,0.455,0.616,0.238,0.087,0.086,0.5,0.394,0.086,0.496,0.496,0.036,0.494,0.396,0.397,0.087
48,200,1,0.5,4,Mix % (take failure into account),0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128
49,300,1,0.5,2,Avg (sec),0.06,0.003,0.43,0.436,0.32,0.53,0.062,0.003,0.003,0.432,0.212,0.003,0.433,0.436,0.004,0.432,0.21,0.214,0.003
49,300,1,0.5,2,SD (sec),0.221,0.008,0.494,0.495,0.463,0.615,0.224,0.01,0.009,0.494,0.404,0.007,0.494,0.495,0.009,0.494,0.402,0.404,0.009
49,300,1,0.5,2,Mix % (take failure into account),0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
50,50,0.5,0.5,2,Avg (sec),0.008,0.002,0.004,0.006,0.012,0.018,0.009,0.002,0.002,0.005,0.006,0.002,0.004,0.006,0.004,0.006,0.006,0.006,0.002
50,50,0.5,0.5,2,SD (sec),0.01,0.001,0.005,0.009,0.02,0.021,0.014,0.001,0.005,0.009,0.009,0.001,0.002,0.01,0.012,0.01,0.007,0.008,0.004
50,50,0.5,0.5,2,Mix % (take failure into account),0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132
51,150,1,0.25,2,Avg (sec),0.012,0.002,0.064,0.068,0.053,0.081,0.012,0.002,0.002,0.066,0.028,0.002,0.065,0.066,0.004,0.064,0.029,0.029,0.002
51,150,1,0.25,2,SD (sec),0.066,0.004,0.235,0.242,0.203,0.257,0.067,0.006,0.006,0.238,0.146,0.003,0.237,0.236,0.01,0.234,0.15,0.149,0.005
51,150,1,0.25,2,Mix % (take failure into account),0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133
52,250,1,0.25,1,Avg (sec),0.055,0.003,0.419,0.422,0.326,0.524,0.055,0.003,0.003,0.421,0.205,0.003,0.419,0.418,0.004,0.424,0.206,0.203,0.003
52,250,1,0.25,1,SD (sec),0.211,0.006,0.492,0.492,0.462,0.608,0.21,0.007,0.007,0.492,0.398,0.006,0.492,0.492,0.01,0.493,0.399,0.397,0.007
52,250,1,0.25,1,Mix % (take failure into account),0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132
53,100,1,0.25,2,Avg (sec),0.008,0.002,0.005,0.006,0.01,0.02,0.008,0.002,0.002,0.005,0.006,0.002,0.005,0.006,0.003,0.006,0.006,0.006,0.002
53,100,1,0.25,2,SD (sec),0.01,0.003,0.006,0.011,0.017,0.025,0.012,0.005,0.005,0.009,0.011,0.005,0.006,0.01,0.01,0.011,0.009,0.011,0.005
53,100,1,0.25,2,Mix % (take failure into account),0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
54,100,1,0.25,1,Avg (sec),0.008,0.002,0.004,0.006,0.01,0.017,0.008,0.002,0.002,0.005,0.006,0.002,0.004,0.006,0.004,0.006,0.006,0.006,0.002
54,100,1,0.25,1,SD (sec),0.01,0.002,0.005,0.011,0.017,0.022,0.011,0.005,0.006,0.01,0.01,0.006,0.003,0.011,0.011,0.011,0.01,0.008,0.005
54,100,1,0.25,1,Mix % (take failure into account),0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129
55,50,0.5,0.5,4,Avg (sec),0.008,0.002,0.004,0.006,0.013,0.022,0.008,0.002,0.002,0.005,0.006,0.002,0.004,0.005,0.004,0.006,0.005,0.006,0.002
55,50,0.5,0.5,4,SD (sec),0.009,0.006,0.005,0.01,0.022,0.025,0.01,0.006,0.004,0.008,0.01,0.006,0.002,0.008,0.012,0.009,0.007,0.013,0.006
55,50,0.5,0.5,4,Mix % (take failure into account),0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131
56,150,0.5,0.5,4,Avg (sec),0.012,0.002,0.062,0.061,0.05,0.076,0.014,0.002,0.002,0.057,0.026,0.002,0.059,0.058,0.003,0.061,0.029,0.027,0.002
56,150,0.5,0.5,4,SD (sec),0.06,0.002,0.232,0.227,0.196,0.254,0.08,0.003,0.005,0.22,0.138,0.008,0.227,0.222,0.008,0.228,0.148,0.144,0.006
56,150,0.5,0.5,4,Mix % (take failure into account),0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
57,150,0.5,0.25,1,Avg (sec),0.013,0.002,0.058,0.064,0.047,0.073,0.011,0.002,0.002,0.062,0.027,0.002,0.063,0.064,0.003,0.059,0.027,0.022,0.002
57,150,0.5,0.25,1,SD (sec),0.074,0.004,0.224,0.233,0.188,0.241,0.058,0.006,0.004,0.23,0.142,0.006,0.234,0.234,0.008,0.224,0.142,0.124,0.006
57,150,0.5,0.25,1,Mix % (take failure into account),0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133
58,250,0.5,0.5,2,Avg (sec),0.059,0.003,0.427,0.434,0.321,0.508,0.056,0.003,0.003,0.426,0.208,0.003,0.43,0.428,0.004,0.435,0.217,0.209,0.003
58,250,0.5,0.5,2,SD (sec),0.218,0.006,0.493,0.494,0.463,0.607,0.212,0.007,0.006,0.493,0.401,0.007,0.494,0.493,0.01,0.494,0.407,0.401,0.007
58,250,0.5,0.5,2,Mix % (take failure into account),0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131
59,300,0.5,0.5,4,Avg (sec),0.062,0.003,0.432,0.435,0.323,0.524,0.057,0.003,0.003,0.438,0.209,0.003,0.436,0.428,0.004,0.436,0.209,0.208,0.003
59,300,0.5,0.5,4,SD (sec),0.223,0.006,0.494,0.495,0.464,0.616,0.213,0.009,0.009,0.495,0.401,0.008,0.495,0.493,0.009,0.494,0.401,0.4,0.009
59,300,0.5,0.5,4,Mix % (take failure into account),0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132
60,100,0.5,0.5,2,Avg (sec),0.008,0.002,0.004,0.006,0.009,0.015,0.008,0.002,0.002,0.005,0.006,0.002,0.004,0.006,0.004,0.006,0.006,0.006,0.002
60,100,0.5,0.5,2,SD (sec),0.009,0.005,0.005,0.01,0.016,0.017,0.011,0.004,0.004,0.01,0.01,0.006,0.004,0.01,0.01,0.01,0.009,0.01,0.003
60,100,0.5,0.5,2,Mix % (take failure into account),0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128
61,50,1,0.25,1,Avg (sec),0.009,0.002,0.004,0.006,0.011,0.023,0.009,0.002,0.002,0.005,0.006,0.003,0.005,0.006,0.004,0.006,0.005,0.006,0.002
61,50,1,0.25,1,SD (sec),0.017,0.001,0.011,0.016,0.023,0.032,0.014,0.01,0.017,0.012,0.02,0.033,0.018,0.01,0.012,0.012,0.007,0.008,0.003
61,50,1,0.25,1,Mix % (take failure into account),0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131
