instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
processor,PROC.enquiry.Db.read,1970-01-01 00:05:00,0.014194606246432925,0.1186402390000012,2.7088999956959008e-05,9812,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:10:00,0.014204005214694207,0.1425542020000421,2.613999993172911e-05,9800,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:15:00,0.014468263480064983,0.16053913800010378,2.5445999995099555e-05,9832,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:20:00,0.014328104510526898,0.14549418100000364,2.708599981815496e-05,9594,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:25:00,0.013896223512648603,0.16818823600010546,3.7109999993845115e-05,10118,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:30:00,0.014475636675224219,0.16445949500007373,2.5979999918490648e-05,9896,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:35:00,0.014419455287883548,0.13134620400023778,2.657899995028856e-05,9813,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:00:00,0.04515225085094518,0.1134156879999999,0.04102419900002019,899,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:05:00,0.04462014900570188,0.11438315899999907,0.04102362800000492,877,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:10:00,0.04541606473432272,0.14840528000001996,0.041023810999945454,877,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:15:00,0.04467516472290319,0.13401273399995262,0.0410241679999217,895,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:20:00,0.045056442279824326,0.12946792200000345,0.041023929000175485,922,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:25:00,0.044318405852093005,0.12911988299993027,0.04102361000013843,933,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:30:00,0.04554372376341591,0.13843191499995555,0.04102389800027595,913,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:35:00,0.04505884933923805,0.13963283599969145,0.04102451400012797,846,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:00:00,0.014109264667158661,0.11341665899999498,6.11160000403288e-05,3392,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:05:00,0.014097883449797568,0.12073243700001512,2.8348999990157612e-05,3406,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:10:00,0.013521781804801422,0.11428543099998477,2.9496000024664678e-05,3376,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:15:00,0.013752161971147599,0.1056030429999737,2.353800005039375e-05,3327,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:20:00,0.01365377090878307,0.16533876900007272,2.6531000003160447e-05,3497,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:25:00,0.013132092515365845,0.14038845799996125,2.612899993437168e-05,3450,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:30:00,0.013668048584937375,0.14757476499994482,3.391000018382329e-05,3491,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:35:00,0.014425405477899804,0.12816738099991198,3.695599980346742e-05,3461,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:00:00,0.01299407913284487,0.10013096600000182,0.010248939999996765,3410,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:05:00,0.013098421000300642,0.11205412999993314,0.010248853999996754,3376,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:10:00,0.012997352167547455,0.10959983999998713,0.01024866000000202,3426,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:15:00,0.013296649533279458,0.10954263400003583,0.010248850999914794,3426,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:20:00,0.01328153808105256,0.15169192500002282,0.010248477999994066,3467,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:25:00,0.012503083548691993,0.1109717689998888,0.010248860000046987,3543,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:30:00,0.013094949226829779,0.1520864649999112,0.010248536000062812,3377,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:35:00,0.012710062659960707,0.0980134569999791,0.010248905000025843,3426,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:00:00,0.01348379050000212,0.05625862099999779,0.01025839699999409,26,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:05:00,0.010290026681828253,0.010678116000008231,0.010258396999915929,22,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:10:00,0.012044111857151273,0.047151709999980085,0.010252642999944328,21,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:15:00,0.01029335822729329,0.010532599000043774,0.010258396999915929,22,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:20:00,0.010304442375030476,0.010580311000012443,0.010258396999915929,24,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:25:00,0.010316375307691207,0.0106377300000986,0.010258396999915929,13,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:30:00,0.014137608000020499,0.060358526000072736,0.010258396999915929,13,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:35:00,0.015140098799952284,0.059122697000020714,0.010258396999688557,20,,,,,,,40,processor
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:00:00,0.7441917636364076,2.259897762,0.03805202499998472,2082,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:05:00,0.7175152602438319,2.265136662000032,0.038970668999979814,2026,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:10:00,0.705113535980532,2.261384332000034,0.045038394000016524,2106,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:15:00,0.6971534045785818,2.2847721940000842,0.03529623800000081,2157,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:20:00,0.7343422922051651,2.2694422900001427,0.030436194000003525,2091,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:25:00,0.6500359399929775,2.2452177550001124,0.0387312490001932,2136,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:30:00,0.7057721795302828,2.280666162999978,0.03936260199998287,2146,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:35:00,0.7151869170840823,2.2857652389998293,0.03623461600000155,2117,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:00:00,0.08146917753940981,0.3418744609999997,0.002424861000008605,10061,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:05:00,0.07984791295566696,0.3897198529999741,0.0031116389999965573,9812,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:10:00,0.0805843687548981,0.3894163680000702,0.0041144599999825004,9800,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:15:00,0.08075883445901225,0.4046793049999451,0.004867077999961111,9832,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:20:00,0.0804713753362519,0.4175657669998145,0.005437596000092526,9594,,,,,,,40,network interface
