instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
processor,PROC.adjustment.Db.write,1970-01-01 00:01:30,0.01028065934722213,0.010516794000011487,0.010249577999999815,216,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:02:00,0.010288190181034551,0.010655229000008148,0.010253231999996615,232,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:02:30,0.010313638984693419,0.011539470999991863,0.010249522999998815,196,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:03:00,0.010294844337962338,0.010667405999981838,0.01025085099999501,216,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:03:30,0.010301203890000181,0.010708390999980109,0.010249117000000751,200,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:04:00,0.010293724665026805,0.010668902000020351,0.010258396999972774,203,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:04:30,0.010291410181320789,0.010825578999970277,0.010251562999997077,182,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:05:00,0.010302581467248587,0.011154548999968485,0.01025164399999312,229,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:05:30,0.010301598364864592,0.010849397000015415,0.010249676999990244,222,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:00:00,0.011629520602870808,0.08733001300000254,6.266900000007071e-05,1045,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:00:30,0.011121477025689669,0.07447662699999569,3.202599999951872e-05,1051,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:01:00,0.011479165115108287,0.09083885999999096,4.734899999903064e-05,973,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:01:30,0.011593267190900215,0.07342929900001137,2.8968000009399475e-05,1011,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:02:00,0.01169566552743007,0.07198018999999077,3.4613999986277115e-05,1039,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:02:30,0.01113774100000023,0.101793248000007,4.102500000158216e-05,1044,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:03:00,0.011311231782526611,0.07598635799999442,4.655600000091909e-05,1053,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:03:30,0.011262643536779575,0.1076807280000196,5.5631999998695385e-05,1006,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:04:00,0.010966646372200389,0.07374879700000747,3.134600001430954e-05,1072,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:04:30,0.010790846907257175,0.06508811200001219,2.645000000711661e-05,992,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:05:00,0.011047727059610107,0.06821260700002085,2.6918000003206547e-05,973,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:05:30,0.01188737937304718,0.09280616699999199,3.3242999961657915e-05,1024,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:00:00,0.011394012939156026,0.08173188499999995,3.566300000024114e-05,1019,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:00:30,0.011093398842374893,0.07155739899999958,3.2959000002108496e-05,977,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:01:00,0.010744507371347911,0.06925745200000223,2.608699999484543e-05,1061,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:01:30,0.011328845471789478,0.07050915300000328,6.485199999417546e-05,1028,,,,,,,40,processor
